order_id,order_date,customer_id,product_id,quantity,unit_price,discount,revenue,shipping_cost,status
O01481,2025-06-29,C0039,P031,1,482.84,0.05,458.7,$12.17,Delivered
O01487,2025-06-29,C0152,P018,2,610.13,,1220.26,$12.58,Delivered
O01489,2025-06-29,C0001,P021,1,11.04,,11.04,$21.44,Delivered
O01492,2025-06-29,C0043,P018,3,610.13,0.2,1464.31,$26.98,Delivered
O01496,2025-06-29,C0002,P020,1,13.35,0.15,11.35,$41.55,Delivered
O01501,2025-06-29,C0108,P008,1,999.67,0.0,999.67,$39.17,Delivered
O01514,2025-06-29,C0142,P018,1,610.13,0.05,579.62,$14.59,Delivered
O01547,2025-06-29,C0021,P022,2,11.74,0.0,23.48,$11.54,Delivered
O01549,2025-06-29,C0147,P017,2,670.34,0.05,1273.65,$32.46,Delivered
O01569,2025-06-29,C0024,P024,3,36.36,0.2,87.26,$26.63,Shipped
O01573,2025-06-29,C0155,P022,1,11.74,0.0,11.74,$4.28,Delivered
O01586,2025-06-29,C0089,P010,2,1001.92,0.15,1703.26,$25.46,Delivered
O01594,2025-06-29,C0049,P005,5,1038.27,0.0,5191.35,$25.42,Delivered
O01609,2025-06-29,C0101,P027,1,33.5,0.2,26.8,$18.50,Shipped
O01613,2025-06-29,C0185,P031,3,482.84,0.2,1158.82,$32.20,Returned
O01666,2025-06-29,C0013,P035,1,483.75,0.05,459.56,$32.44,Cancelled
O01674,2025-06-29,C0173,P010,1,1001.92,0.0,1001.92,$31.56,Delivered
O01677,2025-06-29,C0194,P022,1,11.74,0.1,10.57,$8.63,Delivered
O01679,2025-06-29,C0027,P006,2,959.76,0.15,1631.59,$13.89,Shipped
O01683,2025-06-29,C0069,P007,2,545.77,0.2,873.23,$28.87,Shipped
O01687,2025-06-29,C0134,P003,2,452.27,0.2,723.63,$31.43,Delivered
O01692,2025-06-29,C0200,P012,4,896.58,0.0,3586.32,$17.68,Delivered
O01706,2025-06-29,C0025,P033,3,372.51,0.15,949.9,$8.30,Shipped
O01739,2025-06-29,C0085,P012,1,896.58,0.2,717.26,$5.84,Delivered
O01742,2025-06-29,C0106,P025,1,5.24,0.05,4.98,$37.49,Delivered
O01745,2025-06-29,C0043,P017,3,670.34,0.1,1809.92,$25.99,Delivered
O01754,2025-06-29,C0136,P019,2,25.78,0.0,51.56,$26.43,Delivered
O01761,2025-06-29,C0045,P025,1,5.24,0.0,5.24,$21.70,Delivered
O01766,2025-06-29,C0196,P027,1,33.5,0.1,30.15,$12.75,Delivered
O01772,2025-06-29,C0022,P002,1,603.39,0.0,603.39,$17.59,Delivered
O01779,2025-06-29,C0126,P023,5,39.29,0.0,196.45,$11.27,Delivered
O01817,2025-06-29,C0177,P015,2,857.48,,1714.96,$36.26,Delivered
O01837,2025-06-29,C0059,P016,1,513.76,0.05,488.07,$23.63,Delivered
O01839,2025-06-29,C0194,P026,2,38.82,0.2,62.11,$26.55,Delivered
O01864,2025-06-29,C0127,P035,2,483.75,0.2,774.0,$7.54,Delivered
O01875,2025-06-29,C0092,P026,1,38.82,0.15,33.0,$12.55,Delivered
O01895,2025-06-29,C0036,P021,4,11.04,0.05,41.95,$31.23,Delivered
O01920,2025-06-29,C0185,P018,1,610.13,0.05,579.62,$13.45,Delivered
O01925,2025-06-29,C0072,P007,2,545.77,0.2,873.23,$22.29,Delivered
O01927,2025-06-29,C0158,P025,1,5.24,,5.24,$21.90,Shipped
O01971,2025-06-29,C0064,P030,3,233.43,0.15,595.25,$20.92,Delivered
O01993,2025-06-29,C0193,P012,10,896.58,0.2,7172.64,$7.82,Shipped
O02001,2025-06-29,C0156,P015,1,857.48,0.1,771.73,$16.31,Delivered
O02004,2025-06-29,C0071,P035,4,483.75,0.2,1548.0,$4.67,Shipped
O02011,2025-06-29,C0001,P016,3,513.76,0.1,1387.15,$43.57,Delivered
O02074,2025-06-29,C0153,P035,3,483.75,0.05,1378.69,$43.10,Delivered
O02090,2025-06-29,C0130,P028,2,10.85,0.0,21.7,$28.57,Delivered
O02103,2025-06-29,C0162,P025,1,5.24,0.1,4.72,$39.52,Delivered
O02104,2025-06-29,C0104,P015,3,857.48,0.15,2186.57,$17.94,Delivered
O02105,2025-06-29,C0076,P013,1,257.23,0.0,257.23,$23.26,Delivered
O02110,2025-06-29,C0151,P021,5,11.04,0.0,55.2,$20.18,Delivered
O02111,2025-06-29,C0037,P007,2,545.77,,1091.54,$33.57,Delivered
O02157,2025-06-29,C0134,P013,2,257.23,0.0,514.46,$6.06,Delivered
O02159,2025-06-29,C0101,P011,5,98.09,0.2,392.36,$35.28,Delivered
O02161,2025-06-29,C0161,P031,10,482.84,0.0,4828.4,$35.53,Delivered
O02164,2025-06-29,C0052,P023,5,39.29,0.2,157.16,$8.46,Delivered
O02165,2025-06-29,C0021,P030,5,233.43,0.0,1167.15,$31.80,Delivered
O02189,2025-06-29,C0130,P030,1,233.43,,233.43,$7.76,Returned
O02191,2025-06-29,C0169,P012,1,896.58,0.0,896.58,$43.50,Delivered
O02198,2025-06-29,C0047,P034,1,178.15,0.2,142.52,$12.04,Delivered
O02202,2025-06-29,C0100,P011,10,98.09,0.0,980.9,$20.55,Delivered
O02207,2025-06-29,C0160,P008,4,999.67,0.0,3998.68,$41.98,Delivered
O02214,2025-06-29,C0136,P008,3,999.67,,2999.01,$27.02,Delivered
O02219,2025-06-29,C0151,P028,1,10.85,0.1,9.76,$11.29,Delivered
O02221,2025-06-29,C0002,P003,1,452.27,0.05,429.66,$28.04,Shipped
O02259,2025-06-29,C0041,P008,10,999.67,0.2,7997.36,$23.13,Delivered
O02268,2025-06-29,C0098,P005,4,1038.27,0.0,4153.08,$37.02,Delivered
O02280,2025-06-29,C0012,P036,1,202.5,0.0,202.5,$36.69,Delivered
O02281,2025-06-29,C0010,P014,3,386.46,0.05,1101.41,$8.12,Delivered
O02302,2025-06-29,C0132,P019,2,25.78,0.0,51.56,$44.82,Delivered
O02309,2025-06-29,C0019,P035,1,483.75,0.0,483.75,$10.59,Delivered
O02344,2025-06-29,C0106,P009,1,739.26,0.1,665.33,$17.43,Delivered
O02351,2025-06-29,C0008,P028,1,10.85,0.2,8.68,$39.91,Delivered
O02352,2025-06-29,C0163,P012,3,896.58,0.15,2286.28,$32.72,Delivered
O02358,2025-06-29,C0100,P004,1,986.74,0.0,986.74,$8.44,Delivered
O02375,2025-06-29,C0079,P001,3,455.53,0.0,1366.59,$25.10,Delivered
O02396,2025-06-29,C0006,P003,2,452.27,0.2,723.63,$21.31,Delivered
